,0
4200,186.0
4201,183.0
4202,169.0
4203,165.0
4204,166.0
4205,159.0
4206,149.0
4207,120.0
4208,102.0
4209,87.0
4210,74.0
4211,67.0
4212,74.0
4213,91.0
4214,95.0
4215,87.0
4216,73.0
4217,70.0
4218,89.0
4219,117.0
4220,148.0
4221,169.0
4222,181.0
4223,184.0
4224,144.0
4225,97.0
4226,73.0
4227,64.0
4228,59.0
4229,65.0
4230,79.0
4231,107.0
4232,124.0
4233,134.0
4234,158.0
4235,183.0
4236,201.0
4237,211.0
4238,209.0
4239,202.0
4240,183.0
4241,148.0
4242,131.0
4243,129.0
4244,111.0
4245,92.0
4246,93.0
4247,109.0
4248,126.0
4249,135.0
4250,140.0
4251,161.0
4252,180.0
4253,185.0
4254,183.0
4255,170.0
4256,155.0
4257,152.0
4258,157.0
4259,167.0
4260,170.0
4261,166.0
4262,147.0
4263,108.0
4264,78.0
4265,68.0
4266,78.0
4267,96.0
4268,111.0
4269,122.0
4270,123.0
4271,129.0
4272,140.0
4273,138.0
4274,125.0
4275,120.0
4276,129.0
4277,139.0
4278,147.0
4279,156.0
4280,158.0
4281,164.0
4282,157.0
4283,137.0
4284,131.0
4285,125.0
4286,123.0
4287,136.0
4288,153.0
4289,162.0
4290,164.0
4291,166.0
4292,168.0
4293,170.0
4294,171.0
4295,170.0
4296,168.0
4297,159.0
4298,157.0
4299,149.0
4300,142.0
4301,136.0
4302,134.0
4303,132.0
4304,132.0
4305,131.0
4306,131.0
4307,131.0
4308,133.0
4309,132.0
4310,132.0
4311,134.0
4312,135.0
4313,135.0
4314,137.0
4315,144.0
4316,152.0
4317,156.0
4318,158.0
4319,159.0
4320,157.0
4321,160.0
4322,164.0
4323,166.0
4324,169.0
4325,171.0
4326,173.0
4327,174.0
4328,173.0
4329,172.0
4330,171.0
4331,170.0
4332,169.0
4333,168.0
4334,167.0
4335,166.0
4336,165.0
4337,164.0
4338,163.0
4339,162.0
4340,163.0
4341,164.0
4342,163.0
4343,164.0
4344,165.0
4345,166.0
4346,166.0
4347,166.0
4348,166.0
4349,167.0
4350,166.0
4351,164.0
4352,162.0
4353,160.0
4354,159.0
4355,157.0
4356,155.0
4357,152.0
4358,149.0
4359,147.0
4360,146.0
4361,146.0
4362,146.0
4363,146.0
4364,145.0
4365,145.0
4366,145.0
4367,144.5
4368,144.0
4369,144.0
4370,145.0
4371,146.0
4372,147.0
4373,147.0
4374,149.0
4375,150.0
4376,149.0
4377,150.0
4378,152.0
4379,153.0
4380,154.0
4381,156.0
4382,157.0
4383,158.0
4384,159.0
4385,159.0
4386,160.0
4387,160.0
4388,159.0
4389,163.0
4390,167.0
4391,169.0
4392,172.0
4393,172.0
4394,173.0
4395,174.0
4396,175.0
4397,174.0
4398,174.0
4399,174.0
4400,174.0
4401,174.0
4402,175.0
4403,175.0
4404,177.0
4405,179.0
4406,182.0
4407,184.0
4408,186.0
4409,187.0
4410,188.0
4411,190.0
4412,191.0
4413,193.0
4414,195.0
4415,198.0
4416,201.0
4417,203.0
4418,205.0
4419,206.0
4420,207.0
4421,210.0
4422,210.0
4423,211.0
4424,212.0
4425,213.0
4426,214.0
4427,217.0
4428,217.0
4429,217.0
4430,217.0
4431,216.0
4432,216.0
4433,216.0
4434,217.0
4435,219.0
4436,220.0
4437,220.0
4438,221.0
4439,221.0
4440,222.0
4441,223.0
4442,223.0
4443,223.0
4444,217.0
4445,223.0
4446,228.0
4447,231.0
4448,231.0
4449,229.0
4450,228.0
4451,227.0
4452,226.0
4453,226.0
4454,229.0
4455,230.0
4456,230.0
4457,230.0
4458,231.0
4459,229.0
4460,229.0
4461,230.0
4462,231.0
4463,230.0
4464,230.0
4465,230.0
4466,229.0
4467,230.0
4468,230.0
4469,229.0
4470,223.0
4471,217.0
4472,216.0
4473,195.0
4474,188.0
4475,187.0
4476,188.0
4477,198.0
4478,240.0
4479,232.0
4480,224.0
4481,216.0
4482,209.0
4483,204.0
4484,199.0
4485,190.0
4486,164.0
4487,150.0
4488,154.0
4489,156.0
4490,158.0
4491,158.0
4492,156.0
4493,153.0
4494,153.0
4495,155.0
4496,140.0
4497,113.0
4498,98.0
4499,94.0
4500,118.0
4501,146.0
4502,171.0
4503,189.0
4504,193.0
4505,164.0
4506,147.0
4507,131.0
4508,115.0
4509,111.0
4510,106.0
4511,110.0
4512,126.0
4513,164.0
4514,196.0
4515,214.0
4516,215.0
4517,210.0
4518,203.0
4519,194.0
4520,161.0
4521,110.0
4522,75.0
4523,63.0
4524,67.0
4525,76.0
4526,89.0
4527,94.0
4528,85.0
4529,83.0
4530,89.0
4531,112.0
4532,136.0
4533,146.0
4534,153.0
4535,158.0
4536,139.0
4537,102.0
4538,80.0
4539,78.0
4540,80.0
4541,86.0
4542,86.0
4543,85.0
4544,99.0
4545,123.0
4546,119.0
4547,92.0
4548,73.0
4549,57.0
4550,50.0
4551,59.0
4552,63.0
4553,64.0
4554,71.0
4555,69.0
4556,79.0
4557,105.0
4558,130.0
4559,144.0
4560,155.0
4561,158.0
4562,159.0
4563,161.0
4564,163.0
4565,158.0
4566,150.0
4567,137.0
4568,116.0
4569,78.0
4570,95.0
4571,123.0
4572,157.0
4573,183.0
4574,201.0
4575,212.0
4576,219.0
4577,222.0
4578,203.0
4579,182.0
4580,176.0
4581,174.0
4582,184.0
4583,207.0
4584,227.0
4585,242.0
4586,252.0
4587,258.0
4588,263.0
4589,266.0
4590,268.0
4591,269.0
4592,265.0
4593,261.0
4594,265.0
4595,264.0
4596,262.0
4597,248.0
4598,249.0
4599,244.0
4600,242.0
4601,245.0
4602,255.0
4603,265.0
4604,269.0
4605,272.0
4606,276.0
4607,280.0
4608,283.0
4609,285.0
4610,282.0
4611,279.0
4612,275.0
4613,274.0
4614,274.0
4615,275.0
4616,272.0
4617,265.0
4618,257.0
4619,251.0
4620,243.0
4621,236.0
4622,229.0
4623,223.0
4624,212.0
4625,205.0
4626,202.0
4627,209.0
4628,221.0
4629,206.0
4630,202.0
4631,207.0
4632,215.0
4633,218.0
4634,
4635,
4636,
4637,
4638,
4639,
4640,
4641,
4642,
4643,
4644,
4645,
4646,
4647,
4648,
4649,
4650,
4651,
4652,
4653,
4654,
4655,
4656,
4657,
4658,
4659,
4660,
4661,
4662,
4663,
4664,239.0
4665,242.0
4666,248.0
4667,256.0
4668,257.0
4669,255.0
4670,253.0
4671,252.0
4672,251.0
4673,253.0
4674,257.0
4675,259.0
4676,266.0
4677,269.0
4678,270.0
4679,269.0
4680,268.0
4681,268.0
4682,269.0
4683,269.0
4684,268.0
4685,267.0
4686,263.0
4687,260.0
4688,257.0
4689,256.0
4690,254.0
4691,249.0
4692,248.0
4693,264.0
4694,261.0
4695,255.0
4696,248.0
4697,241.0
4698,234.0
4699,228.0
4700,224.0
4701,220.0
4702,218.0
4703,213.0
4704,210.0
4705,213.0
4706,211.0
4707,209.0
4708,217.0
4709,223.0
4710,224.0
4711,222.0
4712,216.0
4713,218.0
4714,221.0
4715,225.0
4716,227.0
4717,229.0
4718,228.0
4719,224.0
4720,223.0
4721,222.0
4722,216.0
4723,206.0
4724,203.0
4725,201.0
4726,213.0
4727,225.0
4728,221.0
4729,223.0
4730,223.0
4731,223.0
4732,224.0
4733,225.0
4734,
4735,
4736,
4737,
4738,
4739,
4740,
4741,
4742,
4743,
4744,
4745,
4746,
4747,
4748,
4749,
4750,
4751,
4752,
4753,
4754,
4755,
4756,
4757,
4758,
4759,
4760,
4761,
4762,
4763,
4764,
4765,
4766,
4767,
4768,
4769,
4770,
4771,
4772,
4773,
4774,
4775,
4776,
4777,
4778,
4779,
4780,
4781,
4782,
4783,
4784,255.0
4785,258.0
4786,260.0
4787,260.0
4788,260.0
4789,260.0
4790,261.0
4791,262.0
4792,266.0
4793,273.0
4794,281.0
4795,293.0
4796,305.0
4797,312.0
4798,317.0
4799,321.0
4800,324.0
4801,329.0
4802,335.0
4803,341.0
4804,347.0
4805,349.0
4806,352.0
4807,358.0
4808,367.0
4809,368.0
4810,367.0
4811,365.0
4812,363.0
4813,362.0
4814,363.0
4815,363.0
4816,358.0
4817,353.0
4818,348.0
4819,345.0
4820,337.0
4821,327.0
4822,319.0
4823,312.0
4824,307.0
4825,299.0
4826,294.0
4827,287.0
4828,282.0
4829,276.0
4830,269.0
4831,260.0
4832,251.0
4833,243.0
4834,238.0
4835,232.0
4836,222.0
4837,214.0
4838,195.0
4839,184.0
4840,191.0
4841,186.0
4842,180.0
4843,172.0
4844,165.0
4845,159.0
4846,154.0
4847,150.0
4848,143.0
4849,140.0
4850,135.0
4851,131.0
4852,126.0
4853,122.0
4854,121.0
4855,121.0
4856,115.0
4857,118.0
4858,113.0
4859,111.0
4860,107.0
4861,104.0
4862,100.0
4863,99.0
4864,99.0
4865,107.0
4866,121.0
4867,135.0
4868,147.0
4869,157.0
4870,166.0
4871,172.0
4872,174.0
4873,178.0
4874,182.0
4875,183.0
4876,185.0
4877,186.0
4878,185.0
4879,185.0
4880,184.0
4881,183.0
4882,182.0
4883,181.0
4884,181.0
4885,180.0
4886,178.0
4887,175.0
4888,172.0
4889,169.0
4890,167.0
4891,165.0
4892,165.0
4893,165.0
4894,162.0
4895,158.0
4896,156.0
4897,155.0
4898,154.0
4899,153.0
4900,150.0
4901,148.0
4902,147.0
4903,146.0
4904,147.0
4905,149.0
4906,149.0
4907,148.0
4908,147.0
4909,147.0
4910,148.0
4911,148.0
4912,148.0
4913,143.0
4914,138.0
4915,137.0
4916,135.0
4917,135.0
4918,131.0
4919,134.0
4920,142.0
4921,133.0
4922,133.0
4923,134.0
4924,135.0
4925,135.0
4926,135.0
4927,134.0
4928,134.0
4929,132.0
4930,129.0
4931,130.0
4932,129.0
4933,126.0
4934,122.0
4935,118.0
4936,113.0
4937,109.0
4938,109.0
4939,109.0
4940,108.0
4941,108.0
4942,108.0
4943,108.0
4944,108.0
4945,108.0
4946,108.0
4947,111.0
4948,115.0
4949,120.0
4950,122.0
4951,122.0
4952,123.0
4953,122.0
4954,120.0
4955,118.0
4956,115.0
4957,113.0
4958,110.0
4959,108.0
4960,108.0
4961,107.0
4962,107.0
4963,106.0
4964,106.0
4965,107.0
4966,109.0
4967,110.0
4968,111.0
4969,112.0
4970,113.0
4971,116.0
4972,118.0
4973,118.0
4974,119.0
4975,121.0
4976,123.0
4977,125.0
4978,127.0
4979,128.0
4980,128.0
4981,129.0
4982,128.0
4983,129.0
4984,132.0
4985,135.0
4986,137.0
4987,140.0
4988,142.0
4989,144.0
4990,145.0
4991,146.0
4992,147.0
4993,148.0
4994,148.0
4995,151.0
4996,153.0
4997,155.0
4998,157.0
4999,163.0
5000,177.0
5001,194.0
5002,207.0
5003,217.0
5004,226.0
5005,232.0
5006,237.0
5007,240.0
5008,243.0
5009,247.0
5010,248.0
5011,249.0
5012,251.0
5013,252.0
5014,251.0
5015,249.0
5016,245.0
5017,241.0
5018,237.0
5019,231.0
5020,223.0
5021,218.0
5022,215.0
5023,212.0
5024,210.0
5025,208.0
5026,207.0
5027,206.0
5028,206.0
5029,205.0
5030,204.0
5031,203.0
5032,201.0
5033,200.0
5034,200.0
5035,199.0
5036,199.0
5037,198.0
5038,198.0
5039,197.0
5040,196.0
5041,196.0
5042,195.0
5043,194.0
5044,193.0
5045,191.0
5046,190.0
5047,190.0
5048,189.0
5049,189.0
5050,189.0
5051,188.0
5052,188.0
5053,187.0
5054,187.0
5055,186.0
5056,186.0
5057,185.0
5058,184.0
5059,183.0
5060,183.0
5061,183.0
5062,182.0
5063,182.0
5064,182.0
5065,183.0
5066,183.0
5067,183.0
5068,182.0
5069,182.0
5070,181.0
5071,182.0
5072,182.0
5073,182.0
5074,182.0
5075,181.0
5076,180.0
5077,181.0
5078,181.0
5079,181.0
5080,182.0
5081,182.0
5082,183.0
5083,182.0
5084,182.0
5085,181.0
5086,181.0
5087,180.0
5088,181.0
5089,181.0
5090,182.0
5091,183.0
5092,183.0
5093,184.0
5094,185.0
5095,186.0
5096,186.0
5097,187.0
5098,187.0
5099,187.0
5100,186.0
5101,187.0
5102,188.0
5103,189.0
5104,187.0
5105,187.0
5106,182.0
5107,177.0
5108,170.0
5109,169.0
5110,175.0
5111,169.0
5112,174.0
5113,185.0
5114,193.0
5115,199.0
5116,206.0
5117,215.0
5118,225.0
5119,232.0
5120,238.0
5121,242.0
5122,241.0
5123,243.0
5124,251.0
5125,260.0
5126,269.0
5127,275.0
5128,274.0
5129,272.0
5130,268.0
5131,265.0
5132,261.0
5133,254.0
5134,244.0
5135,234.0
5136,224.0
5137,209.0
5138,204.0
5139,199.0
5140,194.0
5141,190.0
5142,184.0
5143,179.0
5144,174.0
5145,168.0
5146,163.0
5147,158.0
5148,151.0
5149,146.0
5150,141.0
5151,135.0
5152,130.0
5153,124.0
5154,120.0
5155,116.0
5156,113.0
5157,109.0
5158,107.0
5159,105.0
5160,105.0
5161,105.0
5162,104.0
5163,102.0
5164,100.0
5165,100.0
5166,99.0
5167,98.0
5168,99.0
5169,100.0
5170,100.0
5171,99.0
5172,100.0
5173,100.0
5174,101.0
5175,101.0
5176,103.0
5177,104.0
5178,106.0
5179,107.0
5180,108.0
5181,108.0
5182,108.0
5183,107.0
5184,108.0
5185,109.0
5186,108.0
5187,108.0
5188,109.0
5189,109.0
5190,107.0
5191,108.0
5192,107.0
5193,106.0
5194,105.0
5195,105.0
5196,107.0
5197,108.0
5198,109.0
5199,110.0
5200,111.0
5201,107.0
5202,107.0
5203,107.0
5204,108.0
5205,109.0
5206,110.0
5207,112.0
5208,114.0
5209,112.0
5210,111.0
5211,111.0
5212,110.0
5213,110.0
5214,113.0
5215,108.0
5216,111.0
5217,112.0
5218,112.0
5219,111.0
5220,110.0
5221,110.0
5222,112.0
5223,116.0
5224,121.0
5225,122.0
5226,121.0
5227,123.0
5228,124.0
5229,127.0
5230,132.0
5231,135.0
5232,140.0
5233,146.0
5234,152.0
5235,156.0
5236,155.0
5237,153.0
5238,150.0
5239,146.0
5240,144.0
5241,143.0
5242,142.0
5243,142.0
5244,140.0
5245,139.0
5246,137.0
5247,135.0
5248,133.0
5249,135.0
5250,134.0
5251,131.0
5252,128.0
5253,125.0
5254,122.0
5255,117.0
5256,112.0
5257,107.0
5258,100.0
5259,97.0
5260,95.0
5261,94.0
5262,91.0
5263,86.0
5264,83.0
5265,80.0
5266,76.0
5267,73.0
5268,70.0
5269,69.0
5270,70.0
5271,69.0
5272,71.0
5273,73.0
5274,76.0
5275,80.0
5276,84.0
5277,86.0
5278,87.0
5279,89.0
5280,90.0
5281,90.0
5282,91.0
5283,93.0
5284,95.0
5285,97.0
5286,99.0
5287,101.0
5288,103.0
5289,104.0
5290,107.0
5291,110.0
5292,113.0
5293,118.0
5294,124.0
5295,128.0
5296,132.0
5297,134.0
5298,136.0
5299,139.0
5300,141.0
5301,142.0
5302,144.0
5303,147.0
5304,149.0
5305,150.0
5306,152.0
5307,153.0
5308,154.0
5309,154.0
5310,155.0
5311,156.0
5312,156.0
5313,157.0
5314,158.0
5315,158.0
5316,158.0
5317,159.0
5318,159.0
5319,159.0
5320,160.0
5321,160.0
5322,161.0
5323,161.0
5324,161.0
5325,162.0
5326,162.0
5327,163.0
5328,163.0
5329,163.0
5330,163.0
5331,163.0
5332,163.0
5333,163.0
5334,163.0
5335,163.0
5336,164.0
5337,164.0
5338,164.0
5339,165.0
5340,165.0
5341,165.0
5342,165.0
5343,165.0
5344,164.0
5345,164.0
5346,164.0
5347,164.0
5348,164.0
5349,163.0
5350,163.0
5351,163.0
5352,162.0
5353,161.0
5354,161.0
5355,161.0
5356,161.0
5357,161.0
5358,161.0
5359,160.0
5360,161.0
5361,161.0
5362,160.0
5363,160.0
5364,160.0
5365,159.0
5366,158.0
5367,157.0
5368,156.0
5369,156.0
5370,157.0
5371,157.0
5372,157.0
5373,156.0
5374,156.0
5375,156.0
5376,156.0
5377,155.0
5378,153.0
5379,153.0
5380,154.0
5381,155.0
5382,156.0
5383,155.0
5384,155.0
5385,155.0
5386,156.0
5387,155.0
5388,156.0
5389,157.0
5390,158.0
5391,160.0
5392,162.0
5393,165.0
5394,168.0
5395,169.0
5396,170.0
5397,173.0
5398,177.0
5399,183.0
5400,193.0
5401,202.0
5402,208.0
5403,213.0
5404,216.0
5405,218.0
5406,222.0
5407,226.0
5408,227.0
5409,228.0
5410,229.0
5411,226.0
5412,224.0
5413,222.0
5414,225.0
5415,228.0
5416,231.0
5417,233.0
5418,235.0
5419,236.0
5420,237.0
5421,237.0
5422,235.0
5423,235.0
5424,236.0
5425,235.0
5426,233.0
5427,230.0
5428,227.0
5429,226.0
5430,227.0
5431,227.0
5432,228.0
5433,229.0
5434,231.0
5435,232.0
5436,233.0
5437,233.0
5438,233.0
5439,234.0
5440,236.0
5441,236.0
5442,237.0
5443,236.0
5444,235.0
5445,236.0
5446,237.0
5447,237.0
5448,237.0
5449,236.0
5450,237.0
5451,236.0
5452,235.0
5453,233.0
5454,233.0
5455,231.0
5456,231.0
5457,229.0
5458,228.0
5459,228.0
5460,226.0
5461,225.0
5462,225.0
5463,225.0
5464,225.0
5465,223.0
5466,223.0
5467,222.0
5468,224.0
5469,225.0
5470,225.0
5471,225.0
5472,225.0
5473,225.0
5474,225.0
5475,224.0
5476,221.0
5477,219.0
5478,219.0
5479,218.0
5480,218.0
5481,218.0
5482,218.0
5483,217.0
5484,216.0
5485,217.0
5486,219.0
5487,220.0
5488,219.0
5489,218.0
5490,219.0
5491,221.0
5492,220.0
5493,220.0
5494,220.0
5495,220.0
5496,220.0
5497,221.0
5498,222.0
5499,222.0
5500,221.0
5501,219.0
5502,218.0
5503,218.0
5504,217.0
5505,217.0
5506,216.0
5507,216.0
5508,215.0
5509,214.0
5510,213.0
5511,213.0
5512,212.0
5513,211.0
5514,212.0
5515,213.0
5516,223.0
5517,223.0
5518,223.0
5519,221.0
5520,220.0
5521,219.0
5522,217.0
5523,216.0
5524,213.0
5525,210.0
5526,209.0
5527,208.0
5528,208.0
5529,210.0
5530,215.0
5531,221.0
5532,225.0
5533,230.0
5534,235.0
5535,237.0
5536,238.0
5537,237.0
5538,235.0
5539,234.0
5540,234.0
5541,233.0
5542,230.0
5543,224.0
5544,217.0
5545,209.0
5546,200.0
5547,193.0
5548,191.0
5549,195.0
5550,201.0
5551,209.0
5552,216.0
5553,220.0
5554,223.0
5555,224.0
5556,225.0
5557,224.0
5558,224.0
5559,225.0
5560,225.0
5561,225.0
5562,223.0
5563,222.0
5564,219.0
5565,215.0
5566,213.0
5567,209.0
5568,207.0
5569,208.0
5570,210.0
5571,213.0
5572,214.0
5573,216.0
5574,218.0
5575,219.0
5576,220.0
5577,222.0
5578,223.0
5579,223.0
5580,224.0
5581,223.0
5582,222.0
5583,222.0
5584,220.0
5585,219.0
5586,218.0
5587,216.0
5588,215.0
5589,214.0
5590,213.0
5591,212.0
5592,211.0
5593,211.0
5594,211.0
5595,212.0
5596,213.0
5597,214.0
5598,213.0
5599,213.0
5600,213.0
5601,213.0
5602,213.0
5603,212.0
5604,210.0
5605,208.0
5606,207.0
5607,207.0
5608,207.0
5609,206.0
5610,206.0
5611,205.0
5612,205.0
5613,205.0
5614,205.0
5615,204.0
5616,203.0
5617,203.0
5618,203.0
5619,203.0
5620,203.0
5621,204.0
5622,206.0
5623,206.0
5624,206.0
5625,207.0
5626,209.0
5627,210.0
5628,212.0
5629,213.0
5630,214.0
5631,213.0
5632,212.0
5633,210.0
5634,209.0
5635,207.0
5636,205.0
5637,205.0
5638,204.0
5639,203.0
5640,202.0
5641,201.0
5642,200.0
5643,200.0
5644,199.0
5645,200.0
5646,200.0
5647,199.0
5648,199.0
5649,199.0
5650,199.0
5651,198.0
5652,197.0
5653,196.0
5654,196.0
5655,197.0
5656,197.0
5657,198.0
5658,196.0
5659,194.0
5660,192.0
5661,190.0
5662,188.0
5663,186.0
5664,184.0
5665,186.0
5666,188.0
5667,191.0
5668,196.0
5669,201.0
5670,211.0
5671,227.0
5672,239.0
5673,253.0
5674,266.0
5675,273.0
5676,277.0
5677,283.0
5678,287.0
5679,292.0
5680,296.0
5681,295.0
5682,292.0
5683,291.0
5684,290.0
5685,287.0
5686,283.0
5687,279.0
5688,278.0
5689,276.0
5690,271.0
5691,267.0
5692,266.0
5693,261.0
5694,254.0
5695,247.0
5696,242.0
5697,234.0
5698,225.0
5699,216.0
5700,211.0
5701,207.0
5702,204.0
5703,200.0
5704,197.0
5705,194.0
5706,188.0
5707,179.0
5708,173.0
5709,168.0
5710,165.0
5711,162.0
5712,160.0
5713,155.0
5714,153.0
5715,153.0
5716,153.0
5717,151.0
5718,146.0
5719,140.0
5720,140.0
5721,138.0
5722,133.0
5723,127.0
5724,121.0
5725,117.0
5726,114.0
5727,112.0
5728,107.0
5729,102.0
5730,99.0
5731,96.0
5732,94.0
5733,91.0
5734,91.0
5735,89.0
5736,89.0
5737,89.0
5738,88.0
5739,88.0
5740,86.0
5741,84.0
5742,83.0
5743,82.0
5744,80.0
5745,77.0
5746,68.0
5747,67.0
5748,66.0
5749,66.0
5750,67.0
5751,70.0
5752,76.0
5753,82.0
5754,88.0
5755,94.0
5756,99.0
5757,102.0
5758,101.0
5759,97.0
5760,93.0
5761,92.0
5762,93.0
5763,95.0
5764,95.0
5765,93.0
5766,90.0
5767,85.0
5768,81.0
5769,78.0
5770,80.0
5771,85.0
5772,92.0
5773,99.0
5774,103.0
5775,108.0
5776,109.0
5777,110.0
5778,110.0
5779,109.0
5780,108.0
5781,109.0
5782,111.0
5783,110.0
5784,111.0
5785,114.0
5786,116.0
5787,121.0
5788,129.0
5789,145.0
5790,159.0
5791,156.0
5792,161.0
5793,163.0
5794,162.0
5795,159.0
5796,155.0
5797,150.0
5798,143.0
5799,136.0
5800,128.0
5801,112.0
5802,106.0
5803,101.0
5804,96.0
5805,92.0
5806,90.0
5807,89.0
5808,87.0
5809,87.0
5810,86.0
5811,87.0
5812,87.0
5813,88.0
5814,87.0
5815,87.0
5816,88.0
5817,88.0
5818,88.0
5819,87.0
5820,83.0
5821,82.0
5822,83.0
5823,86.0
5824,90.0
5825,95.0
5826,99.0
5827,102.0
5828,104.0
5829,102.0
5830,98.0
5831,96.0
5832,95.0
5833,94.0
5834,94.0
5835,92.0
5836,90.0
5837,88.0
5838,86.0
5839,84.0
5840,82.0
5841,81.0
5842,81.0
5843,81.0
5844,80.0
5845,81.0
5846,80.0
5847,80.0
5848,78.0
5849,76.0
5850,74.0
5851,74.0
5852,76.0
5853,76.0
5854,75.0
5855,74.0
5856,76.0
5857,77.0
5858,79.0
5859,79.0
5860,77.0
5861,79.0
5862,83.0
5863,84.0
5864,87.0
5865,90.0
5866,93.0
5867,93.0
5868,95.0
5869,98.0
5870,98.0
5871,99.0
5872,99.0
5873,101.0
5874,103.0
5875,104.0
5876,104.0
5877,105.0
5878,106.0
5879,108.0
5880,111.0
5881,112.0
5882,114.0
5883,115.0
5884,117.0
5885,118.0
5886,120.0
5887,122.0
5888,124.0
5889,121.0
5890,117.0
5891,112.0
5892,107.0
5893,103.0
5894,101.0
5895,99.0
5896,98.0
5897,98.0
5898,98.0
5899,100.0
5900,101.0
5901,101.0
5902,101.0
5903,101.0
5904,102.0
5905,102.0
5906,103.0
5907,104.0
5908,105.0
5909,107.0
5910,106.0
5911,104.0
5912,110.0
5913,120.0
5914,122.0
5915,151.0
5916,155.0
5917,151.0
5918,147.0
5919,149.0
5920,152.0
5921,159.0
5922,162.0
5923,165.0
5924,174.0
5925,180.0
5926,185.0
5927,188.0
5928,190.0
5929,188.0
5930,193.0
5931,197.0
5932,205.0
5933,219.0
5934,231.0
5935,239.0
5936,239.0
5937,237.0
5938,235.0
5939,233.0
5940,231.0
5941,231.0
5942,238.0
5943,245.0
5944,250.0
5945,255.0
5946,262.0
5947,266.0
5948,268.0
5949,272.0
5950,273.0
5951,270.0
5952,267.0
5953,265.0
5954,260.0
5955,254.0
5956,257.0
5957,253.0
5958,245.0
5959,237.0
5960,237.0
5961,233.0
5962,229.0
5963,220.0
5964,213.0
5965,206.0
5966,197.0
5967,194.0
5968,190.0
5969,185.0
5970,181.0
5971,180.0
5972,181.0
5973,183.0
5974,182.0
5975,177.0
5976,172.0
5977,169.0
5978,165.0
5979,162.0
5980,159.0
5981,156.0
5982,154.0
5983,153.0
5984,154.0
5985,151.0
5986,149.0
5987,147.0
5988,145.0
5989,144.0
5990,143.0
5991,142.0
5992,142.0
5993,140.0
5994,138.0
5995,135.0
5996,134.0
5997,134.0
5998,140.0
5999,148.0
6000,154.0
6001,158.0
6002,162.0
6003,166.0
6004,170.0
6005,172.0
6006,178.0
6007,185.0
6008,190.0
6009,193.0
6010,198.0
6011,201.0
6012,201.0
6013,203.0
6014,201.0
6015,198.0
6016,194.0
6017,194.0
6018,196.0
6019,199.0
6020,200.0
6021,199.0
6022,197.0
6023,197.0
6024,201.0
6025,205.0
6026,211.0
6027,215.0
6028,217.0
6029,220.0
6030,225.0
6031,228.0
6032,232.0
6033,233.0
6034,233.0
6035,233.0
6036,233.0
6037,234.0
6038,237.0
6039,240.0
6040,240.0
6041,228.0
6042,228.0
6043,229.0
6044,228.0
6045,226.0
6046,224.0
6047,220.0
6048,217.0
6049,213.0
6050,209.0
6051,206.0
6052,204.0
6053,201.0
6054,199.0
6055,198.0
6056,195.0
6057,192.0
6058,189.0
6059,188.0
6060,187.0
6061,185.0
6062,183.0
6063,182.0
6064,182.0
6065,182.0
6066,184.0
6067,183.0
6068,180.0
6069,179.0
6070,179.0
6071,177.0
6072,176.0
6073,175.0
6074,174.0
6075,173.0
6076,172.0
6077,171.0
6078,171.0
6079,171.0
6080,171.0
6081,170.0
6082,169.0
6083,169.0
6084,172.0
6085,171.0
6086,169.0
6087,166.0
6088,162.0
6089,156.0
6090,147.0
6091,134.0
6092,123.0
6093,115.0
6094,109.0
6095,105.0
6096,101.0
6097,98.0
6098,95.0
6099,92.0
6100,88.0
6101,83.0
6102,80.0
6103,79.0
6104,79.0
6105,80.0
6106,82.0
6107,83.0
6108,84.0
6109,85.0
6110,84.0
6111,83.0
6112,84.0
6113,86.0
6114,89.0
6115,91.0
6116,93.0
6117,92.0
6118,91.0
6119,89.0
6120,89.0
6121,89.0
6122,89.0
6123,89.0
6124,89.0
6125,89.0
6126,90.0
6127,91.0
6128,94.0
6129,97.0
6130,99.0
6131,102.0
6132,105.0
6133,111.0
6134,116.0
6135,119.0
6136,124.0
6137,128.0
6138,131.0
6139,134.0
6140,136.0
6141,136.0
6142,135.0
6143,136.0
6144,137.0
6145,139.0
6146,142.0
6147,144.0
6148,146.0
6149,148.0
6150,150.0
6151,151.0
6152,153.0
6153,156.0
6154,157.0
6155,158.0
6156,159.0
6157,161.0
6158,163.0
6159,165.0
6160,166.0
6161,167.0
6162,169.0
6163,170.0
6164,171.0
6165,171.0
6166,172.0
6167,174.0
6168,176.0
6169,177.0
6170,177.0
6171,178.0
6172,178.0
6173,179.0
6174,180.0
6175,181.0
6176,182.0
6177,184.0
6178,186.0
6179,186.0
6180,187.0
6181,187.0
6182,188.0
6183,189.0
6184,189.0
6185,189.0
6186,191.0
6187,192.0
6188,193.0
6189,194.0
6190,195.0
6191,198.0
6192,198.0
6193,199.0
6194,200.0
6195,201.0
6196,203.0
6197,204.0
6198,203.0
6199,203.0
6200,201.0
6201,201.0
6202,200.0
6203,199.0
6204,198.0
6205,198.0
6206,198.0
6207,200.0
6208,198.0
6209,197.0
6210,196.0
6211,195.0
6212,195.0
6213,194.0
6214,193.0
6215,193.0
6216,192.0
6217,192.0
6218,193.0
6219,192.0
6220,191.0
6221,193.0
6222,192.0
6223,191.0
6224,191.0
6225,194.0
6226,217.0
6227,215.0
6228,215.0
6229,213.0
6230,210.0
6231,208.0
6232,208.0
